,번호,주택구분,시도코드,시도이름,시군구코드,시군구이름,행정동코드,행정동이름,법정동코드,법정동이름,기준일자
735,736,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
736,737,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
737,738,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
738,739,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
739,740,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
740,741,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
741,742,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
742,743,그 외 주택,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
743,744,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
744,745,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
745,746,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
746,747,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
747,748,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
748,749,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
749,750,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
750,751,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
751,752,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
752,753,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
753,754,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
754,755,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
755,756,그 외 주택,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
756,757,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
757,758,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
758,759,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
759,760,그 외 주택,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
760,761,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
761,762,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
762,763,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
763,764,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
764,765,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
765,766,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
766,767,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
767,768,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
768,769,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
769,770,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
770,771,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
771,772,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
772,773,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
773,774,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
774,775,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
775,776,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
776,777,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
777,778,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
778,779,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
779,780,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
780,781,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
781,782,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
782,783,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
783,784,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
784,785,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
785,786,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
786,787,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
787,788,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
788,789,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
789,790,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
790,791,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
791,792,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
792,793,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
793,794,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
794,795,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
795,796,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
796,797,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
797,798,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
798,799,그 외 주택,3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
799,800,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
800,801,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
801,802,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
802,803,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
803,804,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
804,805,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
805,806,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
806,807,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
807,808,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
808,809,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
809,810,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
810,811,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
811,812,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
812,813,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
813,814,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
814,815,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
815,816,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
816,817,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
817,818,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
818,819,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
819,820,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
820,821,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
821,822,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
822,823,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
823,824,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
824,825,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
825,826,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
826,827,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
827,828,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
828,829,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
829,830,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
830,831,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
831,832,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
832,833,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
833,834,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
834,835,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
835,836,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
836,837,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
837,838,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
838,839,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
839,840,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020052700,상대동,3020011600,복용동,2021-10-01
840,841,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2021-10-01
841,842,그 외 주택,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2021-10-01
842,843,그 외 주택,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2021-10-01
843,844,그 외 주택,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2021-10-01
844,845,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2021-10-01
845,846,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2021-10-01
846,847,그 외 주택,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2021-10-01
847,848,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2021-10-01
848,849,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2021-10-01
849,850,그 외 주택,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2021-10-01
850,851,그 외 주택,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2021-10-01
851,852,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2021-10-01
852,853,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2021-10-01
853,854,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2021-10-01
854,855,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020011700,장대동,2021-10-01
855,856,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020054600,노은1동,3020011800,갑동,2021-10-01
856,857,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012100,죽동,2021-10-01
857,858,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020012100,죽동,2021-10-01
858,859,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,2021-10-01
859,860,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,2021-10-01
860,861,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,2021-10-01
861,862,아파트,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,2021-10-01
862,863,아파트,3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012200,궁동,2021-10-01
863,864,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020054000,온천2동,3020012300,어은동,2021-10-01
864,865,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,2021-10-01
865,866,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,2021-10-01
866,867,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,2021-10-01
867,868,그 외 주택,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,2021-10-01
868,869,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012500,신성동,2021-10-01
869,870,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,2021-10-01
870,871,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,2021-10-01
871,872,아파트,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,2021-10-01
872,873,아파트,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,2021-10-01
873,874,아파트,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,2021-10-01
874,875,아파트,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020012700,도룡동,2021-10-01
875,876,공동주택(다세대/연립),3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동,2021-10-01
876,877,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동,2021-10-01
877,878,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동,2021-10-01
878,879,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동,2021-10-01
879,880,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동,2021-10-01
880,881,그 외 주택,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013000,화암동,2021-10-01
881,882,그 외 주택,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013200,하기동,2021-10-01
882,883,그 외 주택,3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013200,하기동,2021-10-01
883,884,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013400,자운동,2021-10-01
884,885,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020055000,신성동,3020013400,자운동,2021-10-01
885,886,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013700,안산동,2021-10-01
886,887,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013700,안산동,2021-10-01
887,888,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013800,외삼동,2021-10-01
888,889,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013800,외삼동,2021-10-01
889,890,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013800,외삼동,2021-10-01
890,891,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020054700,노은2동,3020013800,외삼동,2021-10-01
891,892,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,2021-10-01
892,893,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020054800,노은3동,3020013900,반석동,2021-10-01
893,894,그 외 주택,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014000,문지동,2021-10-01
894,895,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014100,전민동,2021-10-01
895,896,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동,2021-10-01
896,897,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동,2021-10-01
897,898,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동,2021-10-01
898,899,그 외 주택,3000000000,대전광역시,3020000000,유성구,3020057000,전민동,3020014200,원촌동,2021-10-01
899,900,그 외 주택,3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014300,탑립동,2021-10-01
900,901,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014400,용산동,2021-10-01
901,902,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014500,봉산동,2021-10-01
902,903,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014500,봉산동,2021-10-01
903,904,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014500,봉산동,2021-10-01
904,905,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,2021-10-01
905,906,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,2021-10-01
906,907,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020060000,관평동,3020014600,관평동,2021-10-01
907,908,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014700,송강동,2021-10-01
908,909,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014900,대동,2021-10-01
909,910,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014900,대동,2021-10-01
910,911,그 외 주택,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014900,대동,2021-10-01
911,912,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014900,대동,2021-10-01
912,913,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020014900,대동,2021-10-01
913,914,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020015000,금탄동,2021-10-01
914,915,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020015000,금탄동,2021-10-01
915,916,그 외 주택,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020015000,금탄동,2021-10-01
916,917,그 외 주택,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020015000,금탄동,2021-10-01
917,918,그 외 주택,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020015000,금탄동,2021-10-01
918,919,그 외 주택,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020015200,둔곡동,2021-10-01
919,920,단독주택(다가구),3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020015300,구룡동,2021-10-01
920,921,그 외 주택,3000000000,대전광역시,3020000000,유성구,3020058000,구즉동,3020015300,구룡동,2021-10-01
